id,StopArrivalTime,BusArrivalTime,BusDepartureTime,StartStopId,EndStopId,BusType, Num Detours
1171,619,1136,1084,S2,S14,Blue,1
1188,620,1136,1084,S2,S14,Blue,1
1192,620,1136,1084,S2,S14,Blue,1
1535,683,1021,1084,S3,S14,Blue,1
604,503,1036,1084,S6,S14,Blue,1
793,540,1071,1084,S12,S14,Blue,1
489,486,1079,1084,S13,S14,Blue,1
1222,625,1074,1089,S2,S3,Blue,0
1236,626,1074,1089,S2,S3,Blue,0
1254,631,1074,1089,S2,S3,Blue,0
1286,632,1074,1089,S2,S3,Blue,0
1320,638,1074,1089,S2,S3,Blue,0
1328,642,1074,1089,S2,S3,Blue,0
306,454,970,1094,S4,S2,Blue,2
465,482,970,1094,S9,S2,Blue,2
506,488,970,1094,S9,S2,Blue,2
463,482,970,1094,S10,S2,Blue,2
338,459,970,1094,S11,S2,Blue,2
617,505,970,1094,S14,S2,Blue,2
1273,632,1074,1098,S2,S5,Blue,0
1586,695,1089,1098,S3,S5,Blue,0
1602,701,1089,1098,S3,S5,Blue,0
1128,609,1136,1101,S2,S16,Blue,1
1196,620,1136,1101,S2,S16,Blue,1
628,510,1053,1101,S9,S16,Blue,1
1170,615,1136,1107,S2,S17,Blue,1
1191,620,1136,1107,S2,S17,Blue,1
863,553,1084,1107,S14,S17,Blue,1
1001,590,1101,1107,S16,S17,Blue,1
1287,632,1074,1111,S2,S7,Blue,0
1268,631,1074,1116,S2,S8,Blue,0
1270,631,1074,1116,S2,S8,Blue,0
1036,595,1101,1119,S2,S3,Blue,1
1077,603,1101,1119,S2,S3,Blue,1
1094,604,1101,1119,S2,S3,Blue,1
1240,626,1074,1122,S2,S9,Blue,0
1242,626,1074,1122,S2,S9,Blue,0
1549,685,1089,1122,S3,S9,Blue,0
1011,592,1101,1126,S2,S5,Blue,1
315,457,1001,1129,S8,S2,Blue,2
722,528,1001,1129,S12,S2,Blue,2
740,529,1001,1129,S12,S2,Blue,2
662,516,1001,1129,S14,S2,Blue,2
861,553,1001,1129,S16,S2,Blue,2
1241,626,1074,1129,S2,S10,Blue,0
1295,637,1074,1129,S2,S10,Blue,0
1605,701,1089,1129,S3,S10,Blue,0
606,503,1098,1129,S5,S10,Blue,0
1000,587,1101,1138,S2,S7,Blue,1
1006,590,1101,1138,S2,S7,Blue,1
1086,603,1101,1138,S2,S7,Blue,1
1098,604,1101,1138,S2,S7,Blue,1
41,420,420,427,S8,S9,Blue,1
133,420,420,428,S5,S6,Blue,1
169,420,420,434,S12,S14,Blue,1
102,420,420,435,S5,S7,Blue,1
152,420,420,435,S5,S7,Blue,1
182,420,420,435,S5,S7,Blue,1
5,420,428,435,S6,S7,Blue,1
92,420,428,435,S6,S7,Blue,1
207,420,430,435,S15,S16,Blue,1
7,420,428,443,S13,S15,Blue,1
155,420,420,448,S12,S16,Blue,1
21,420,428,448,S6,S9,Blue,1
42,420,428,448,S6,S9,Blue,1
96,420,428,455,S6,S10,Blue,1
78,420,435,455,S7,S10,Blue,1
173,420,420,457,S8,S14,Blue,1
6,420,427,457,S9,S14,Blue,1
12,420,427,457,S9,S14,Blue,1
177,420,420,461,S5,S11,Blue,1
246,430,457,465,S14,S15,Blue,1
43,420,435,467,S7,S12,Blue,1
19,420,464,589,S14,S2,Blue,2
37,420,464,589,S14,S2,Blue,2
47,420,464,589,S14,S2,Blue,2
122,420,464,589,S14,S2,Blue,2
176,420,464,589,S14,S2,Blue,2
77,420,464,589,S16,S2,Blue,2
115,420,420,473,S5,S13,Blue,1
121,420,420,475,S8,S17,Blue,1
27,420,427,475,S9,S17,Blue,1
162,420,420,478,S5,S14,Blue,1
175,420,420,478,S5,S14,Blue,1
13,420,596,719,S2,S3,Blue,1
39,420,596,719,S2,S3,Blue,1
98,420,596,719,S2,S3,Blue,1
10,420,479,609,S12,S2,Blue,2
23,420,479,609,S12,S2,Blue,2
33,420,479,609,S13,S2,Blue,2
99,420,479,609,S13,S2,Blue,2
219,427,479,609,S14,S2,Blue,2
224,428,479,609,S14,S2,Blue,2
87,420,479,609,S16,S2,Blue,2
28,420,596,719,S2,S4,Blue,1
85,420,596,719,S2,S4,Blue,1
18,420,596,719,S2,S5,Blue,1
30,420,596,719,S2,S5,Blue,1
71,420,596,719,S2,S5,Blue,1
83,420,596,719,S2,S5,Blue,1
29,420,428,491,S6,S16,Blue,1
11,420,435,491,S7,S16,Blue,1
75,420,448,491,S9,S16,Blue,1
8,420,420,497,S5,S17,Blue,1
32,420,420,497,S5,S17,Blue,1
235,428,473,497,S13,S17,Blue,1
131,420,491,497,S16,S17,Blue,1
114,420,617,741,S2,S3,Blue,1
136,420,617,741,S2,S3,Blue,1
161,420,617,741,S2,S3,Blue,1
63,420,596,719,S2,S7,Blue,1
107,420,617,741,S2,S4,Blue,1
38,420,502,624,S8,S2,Blue,2
54,420,502,624,S8,S2,Blue,2
81,420,502,624,S8,S2,Blue,2
139,420,617,741,S2,S5,Blue,1
194,420,617,741,S2,S5,Blue,1
64,420,596,719,S2,S8,Blue,1
31,420,482,509,S3,S8,Blue,1
237,428,490,515,S5,S9,Blue,1
221,428,630,753,S2,S3,Blue,1
229,428,630,753,S2,S3,Blue,1
326,443,630,753,S2,S3,Blue,1
336,446,630,753,S2,S3,Blue,1
49,420,596,719,S2,S10,Blue,1
67,420,596,719,S2,S10,Blue,1
130,420,617,741,S2,S7,Blue,1
149,420,617,741,S2,S7,Blue,1
72,420,596,719,S2,S11,Blue,1
124,420,617,741,S2,S8,Blue,1
154,420,617,741,S2,S8,Blue,1
160,420,617,741,S2,S8,Blue,1
144,420,501,527,S3,S8,Blue,1
69,420,525,654,S5,S2,Blue,2
179,420,525,654,S5,S2,Blue,2
26,420,525,654,S6,S2,Blue,2
125,420,525,654,S6,S2,Blue,2
14,420,525,654,S7,S2,Blue,2
45,420,525,654,S7,S2,Blue,2
293,440,525,654,S14,S2,Blue,2
95,420,525,654,S16,S2,Blue,2
62,420,525,654,S17,S2,Blue,2
15,420,596,719,S2,S12,Blue,1
187,420,509,533,S8,S12,Blue,1
118,420,501,534,S3,S9,Blue,1
35,420,505,534,S4,S9,Blue,1
250,430,508,534,S5,S9,Blue,1
338,446,630,753,S2,S7,Blue,1
344,448,630,753,S2,S7,Blue,1
2,420,596,719,S2,S13,Blue,1
65,420,596,719,S2,S13,Blue,1
17,420,486,540,S4,S13,Blue,1
86,420,504,540,S7,S13,Blue,1
192,420,617,741,S2,S10,Blue,1
193,420,617,741,S2,S10,Blue,1
285,435,630,753,S2,S8,Blue,1
353,448,630,753,S2,S8,Blue,1
126,420,540,546,S7,S8,Blue,1
385,455,662,789,S2,S3,Blue,1
394,457,662,789,S2,S3,Blue,1
400,457,662,789,S2,S3,Blue,1
440,467,662,789,S2,S3,Blue,1
70,420,596,719,S2,S14,Blue,1
79,420,596,719,S2,S14,Blue,1
50,420,482,547,S3,S14,Blue,1
9,420,486,547,S4,S14,Blue,1
88,420,515,547,S9,S14,Blue,1
74,420,521,547,S10,S14,Blue,1
258,434,540,547,S13,S14,Blue,1
280,435,540,547,S13,S14,Blue,1
90,420,521,547,S7,S11,Blue,1
365,452,662,789,S2,S4,Blue,1
373,453,662,789,S2,S4,Blue,1
106,420,617,741,S2,S12,Blue,1
434,467,662,789,S2,S5,Blue,1
445,469,547,556,S3,S5,Blue,1
299,440,630,753,S2,S10,Blue,1
103,420,617,741,S2,S13,Blue,1
127,420,617,741,S2,S13,Blue,1
186,420,617,741,S2,S13,Blue,1
109,420,501,559,S3,S13,Blue,1
251,434,508,559,S5,S13,Blue,1
216,427,630,753,S2,S11,Blue,1
334,446,630,753,S2,S11,Blue,1
375,453,662,789,S2,S6,Blue,1
119,420,617,741,S2,S14,Blue,1
141,420,617,741,S2,S14,Blue,1
94,420,521,567,S7,S14,Blue,1
132,420,541,567,S10,S14,Blue,1
129,420,547,567,S11,S14,Blue,1
287,435,559,567,S13,S14,Blue,1
61,420,596,719,S2,S17,Blue,1
247,430,490,568,S5,S17,Blue,1
277,435,533,568,S12,S17,Blue,1
367,452,662,789,S2,S7,Blue,1
68,420,552,569,S4,S7,Blue,1
190,420,520,570,S3,S12,Blue,1
214,427,520,570,S3,S12,Blue,1
377,453,662,789,S2,S8,Blue,1
420,464,662,789,S2,S8,Blue,1
262,435,556,575,S5,S8,Blue,1
205,420,630,753,S2,S13,Blue,1
314,443,559,577,S13,S15,Blue,1
418,464,567,577,S14,S15,Blue,1
409,461,662,789,S2,S9,Blue,1
56,420,552,581,S4,S9,Blue,1
225,428,630,753,S2,S14,Blue,1
272,435,630,753,S2,S14,Blue,1
333,446,630,753,S2,S14,Blue,1
342,448,630,753,S2,S14,Blue,1
395,457,662,789,S2,S10,Blue,1
447,469,662,789,S2,S10,Blue,1
112,420,581,588,S9,S10,Blue,1
140,420,617,741,S2,S17,Blue,1
104,420,534,588,S9,S17,Blue,1
422,465,567,588,S14,S17,Blue,1
19,420,464,589,S14,S2,Blue,2
37,420,464,589,S14,S2,Blue,2
47,420,464,589,S14,S2,Blue,2
122,420,464,589,S14,S2,Blue,2
176,420,464,589,S14,S2,Blue,2
77,420,464,589,S16,S2,Blue,2
199,420,630,753,S2,S15,Blue,1
259,434,546,591,S8,S15,Blue,1
388,455,662,789,S2,S11,Blue,1
232,428,630,753,S2,S16,Blue,1
254,434,630,753,S2,S16,Blue,1
557,491,591,597,S15,S16,Blue,1
396,457,662,789,S2,S12,Blue,1
398,457,547,600,S3,S12,Blue,1
147,420,569,600,S7,S12,Blue,1
320,443,630,753,S2,S17,Blue,1
378,453,577,603,S13,S17,Blue,1
10,420,479,609,S12,S2,Blue,2
23,420,479,609,S12,S2,Blue,2
33,420,479,609,S13,S2,Blue,2
99,420,479,609,S13,S2,Blue,2
219,427,479,609,S14,S2,Blue,2
224,428,479,609,S14,S2,Blue,2
87,420,479,609,S16,S2,Blue,2
361,452,662,789,S2,S14,Blue,1
347,448,547,612,S3,S14,Blue,1
189,420,594,612,S11,S14,Blue,1
421,465,600,612,S12,S14,Blue,1
13,420,596,719,S2,S3,Blue,1
39,420,596,719,S2,S3,Blue,1
98,420,596,719,S2,S3,Blue,1
28,420,596,719,S2,S4,Blue,1
85,420,596,719,S2,S4,Blue,1
382,455,662,789,S2,S15,Blue,1
261,435,556,621,S5,S15,Blue,1
18,420,596,719,S2,S5,Blue,1
30,420,596,719,S2,S5,Blue,1
71,420,596,719,S2,S5,Blue,1
83,420,596,719,S2,S5,Blue,1
38,420,502,624,S8,S2,Blue,2
54,420,502,624,S8,S2,Blue,2
81,420,502,624,S8,S2,Blue,2
466,473,547,627,S3,S16,Blue,1
468,473,614,631,S3,S6,Blue,1
389,455,662,789,S2,S17,Blue,1
451,470,662,789,S2,S17,Blue,1
146,420,569,632,S7,S17,Blue,1
138,420,588,632,S10,S17,Blue,1
114,420,617,741,S2,S3,Blue,1
136,420,617,741,S2,S3,Blue,1
161,420,617,741,S2,S3,Blue,1
63,420,596,719,S2,S7,Blue,1
271,435,622,636,S5,S7,Blue,1
107,420,617,741,S2,S4,Blue,1
64,420,596,719,S2,S8,Blue,1
139,420,617,741,S2,S5,Blue,1
194,420,617,741,S2,S5,Blue,1
294,440,622,647,S5,S9,Blue,1
221,428,630,753,S2,S3,Blue,1
229,428,630,753,S2,S3,Blue,1
326,443,630,753,S2,S3,Blue,1
336,446,630,753,S2,S3,Blue,1
49,420,596,719,S2,S10,Blue,1
67,420,596,719,S2,S10,Blue,1
82,420,618,653,S4,S10,Blue,1
150,420,636,653,S7,S10,Blue,1
69,420,525,654,S5,S2,Blue,2
179,420,525,654,S5,S2,Blue,2
26,420,525,654,S6,S2,Blue,2
125,420,525,654,S6,S2,Blue,2
14,420,525,654,S7,S2,Blue,2
45,420,525,654,S7,S2,Blue,2
293,440,525,654,S14,S2,Blue,2
95,420,525,654,S16,S2,Blue,2
62,420,525,654,S17,S2,Blue,2
